time_s,targetspeed_kph,cycleDistance_m,HaulTruck_speed_kph,HaulTruck_distance_m,HaulTruck_elevation_m,HaulTruck_trackgrade_perc,HaulTruck_heading_deg,HaulTruck_throttle_perc,HaulTruck_battery_soc_perc,HaulTruck_battery_power_kW,HaulTruck_payloadpresent
180.00000000001828,50.0,847.8112227715638,13.824521380578336,847.888025668124,34.77496617891933,10.000000000000142,0.0,100.0,92.91351731414672,2492.18283800592,1.0
181.0000000000188,50.0,851.6513675981066,13.824521370465565,851.7281704946101,35.158980661567924,10.000000000000142,0.0,100.0,92.89621048888267,2492.182838017466,1.0
182.0000000000193,50.0,855.4915124222281,13.824521363161024,855.5683153186908,35.54299514397596,9.999999999999787,0.0,100.0,92.87890366361839,2492.182838025807,1.0
183.0000000000198,50.0,859.3316572446,13.824521357884931,859.4084601410332,35.927009626210186,10.000000000000142,0.0,100.0,92.86159683835409,2492.1828380318307,1.0
184.00000000002032,50.0,863.171802065709,13.824521354073935,863.2486049621209,36.311024108318904,10.000000000000142,0.0,100.0,92.84429001308979,2492.1828380361812,1.0
185.00000000002083,50.0,867.0119468859049,13.824521351321238,867.0887497823014,36.695038590336964,10.000000000000142,0.0,100.0,92.82698318782549,2492.182838039325,1.0
186.00000000002134,50.0,870.8520917054423,13.824521349332919,870.9288946018277,37.07905307228956,9.999999999999787,0.0,100.0,92.8096763625612,2492.182838041594,1.0
187.00000000002186,50.0,874.6922365245033,13.824521347896754,874.7690394208806,37.463067554194865,10.000000000000142,0.0,100.0,92.7923695372969,2492.182838043235,1.0
188.00000000002237,50.0,878.5323813432208,13.824521346859399,878.6091842395923,37.847082036065984,9.999999999999787,0.0,100.0,92.77506271203261,2492.182838044419,1.0
189.00000000002288,50.0,882.3725261616894,13.824521346110123,882.4493290580567,38.23109651791245,9.999999999999787,0.0,100.0,92.75775588676831,2492.1828380452744,1.0
190.0000000000234,50.0,886.2126709799786,13.824521345568895,886.289473876343,38.6151109997411,10.000000000000142,0.0,100.0,92.74044906150401,2492.182838045893,1.0
191.0000000000239,50.0,890.0528157981383,13.824521345177983,890.1296186945004,38.99912548155684,9.999999999999787,0.0,100.0,92.72314223623972,2492.1828380463385,1.0
192.00000000002441,50.0,893.8929606162043,13.824521344895622,893.9697635125648,39.383139963363284,9.999999999999787,0.0,100.0,92.70583541097544,2492.1828380466604,1.0
